;sent_index;token;tag
4254;2731;,;I-DEF
4255;2731;не;I-DEF
4256;2731;предполагающее;I-DEF
4257;2731;построения;I-DEF
4258;2731;научных;I-DEF
4259;2731;теорий;I-DEF
4260;2731;.;O
4261;2749;Пи́сьменность;B-TERM
4262;2749;—;O
4263;2749;совокупность;B-DEF
4264;2749;письменных;I-DEF
4265;2749;средств;I-DEF
4266;2749;общения;I-DEF
4267;2749;языка;I-DEF
4268;2749;";";I-DEF
4269;2749;система;I-DEF
4270;2749;знаков;I-DEF
4271;2749;,;I-DEF
4272;2749;предназначенная;I-DEF
4273;2749;для;I-DEF
4274;2749;упорядочения;I-DEF
4275;2749;,;I-DEF
4276;2749;закрепления;I-DEF
4277;2749;и;I-DEF
4278;2749;передачи;I-DEF
4279;2749;различных;I-DEF
4280;2749;данных;I-DEF
4281;2749;(;I-DEF
4282;2749;речевой;I-DEF
4283;2749;информации;I-DEF
4284;2749;и;I-DEF
4285;2749;других;I-DEF
4286;2749;элементов;I-DEF
4287;2749;смысла;I-DEF
4288;2749;безотносительно;I-DEF
4289;2749;к;I-DEF
4290;2749;их;I-DEF
4291;2749;языковой;I-DEF
4292;2749;форме;I-DEF
4293;2749;);I-DEF
4294;2749;на;I-DEF
4295;2749;расстоянии;I-DEF
4296;2749;и;I-DEF
4297;2749;придания;I-DEF
4298;2749;этим;I-DEF
4299;2749;данным;I-DEF
4300;2749;вневременного;I-DEF
4301;2749;вида;I-DEF
4302;2749;.;O
4303;2869;Сою́з;B-TERM
4304;2869;—;O
4305;2869;служебная;B-DEF
4306;2869;часть;I-DEF
4307;2869;речи;I-DEF
4308;2869;,;I-DEF
4309;2869;с;I-DEF
4310;2869;помощью;I-DEF
4311;2869;которой;I-DEF
4312;2869;связывают;I-DEF
4313;2869;между;I-DEF
4314;2869;собой;I-DEF
4315;2869;простые;I-DEF
4316;2869;предложения;I-DEF
4317;2869;в;I-DEF
4318;2869;составе;I-DEF
4319;2869;сложного;I-DEF
4320;2869;или;I-DEF
4321;2869;однородные;I-DEF
4322;2869;члены;I-DEF
4323;2869;предложения;I-DEF
4324;2869;.;O
4325;2879;Интона́ция;B-TERM
4326;2879;(;O
4327;2879;лат;O
4328;2879;.;O
4329;2879;intonō;O
4330;2879;«;O
4331;2879;громко;O
4332;2879;произношу;O
4333;2879;»;O
4334;2879;);O
4335;2879;—;O
4336;2879;совокупность;B-DEF
4337;2879;просодических;I-DEF
4338;2879;характеристик;I-DEF
4339;2879;предложения;I-DEF
4340;2879;:;I-DEF
4341;2879;тона;I-DEF
4342;2879;(;I-DEF
4343;2879;мелодики;I-DEF
4344;2879;речи;I-DEF
4345;2879;);I-DEF
4346;2879;,;I-DEF
4347;2879;громкости;I-DEF
4348;2879;,;I-DEF
4349;2879;темпа;I-DEF
4350;2879;речи;I-DEF
4351;2879;и;I-DEF
4352;2879;её;I-DEF
4353;2879;отдельных;I-DEF
4354;2879;отрезков;I-DEF
4355;2879;,;I-DEF
4356;2879;ритмики;I-DEF
4357;2879;,;I-DEF
4358;2879;особенностей;I-DEF
4359;2879;фонации;I-DEF
4360;2879;.;O
4361;2905;Транскри́пция;B-TERM
4362;2905;(;O
4363;2905;лат;O
4364;2905;.;O
4365;2905;trans;O
4366;2905;-;O
4367;2905;«;O
4368;2905;через;O
4369;2905;";";O
4370;2905;пере;O
4371;2905;-;O
4372;2905;»;O
4373;2905;+;O
4374;2905;scribo;O
4375;2905;«;O
4376;2905;черчу;O
4377;2905;,;O
4378;2905;пишу;O
4379;2905;»;O
4380;2905;,;O
4381;2905;букв;O
4382;2905;.;O
4383;2905;«;O
4384;2905;переписывание;O
4385;2905;»;O
4386;2905;);O
4387;2905;в;O
4388;2905;лингвистике;O
4389;2905;—;O
4390;2905;передача;B-DEF
4391;2905;на;I-DEF
4392;2905;письме;I-DEF
4393;2905;тем;I-DEF
4394;2905;или;I-DEF
4395;2905;иным;I-DEF
4396;2905;набором;I-DEF
4397;2905;письменных;I-DEF
4398;2905;знаков;I-DEF
4399;2905;(;I-DEF
4400;2905;фонетическим;I-DEF
4401;2905;алфавитом;I-DEF
4402;2905;);I-DEF
4403;2905;элементов;I-DEF
4404;2905;звучащей;I-DEF
4405;2905;речи;I-DEF
4406;2905;(;I-DEF
4407;2905;фонем;I-DEF
4408;2905;,;I-DEF
4409;2905;аллофонов;I-DEF
4410;2905;,;I-DEF
4411;2905;звуков;I-DEF
4412;2905;);I-DEF
4413;2905;.;O
4414;2937;Дескриптиви́зм;B-TERM
4415;2937;,;O
4416;2937;дескриптивная;O
4417;2937;лингвистика;O
4418;2937;(;O
4419;2937;англ;O
4420;2937;.;O
4421;2937;descriptive;O
4422;2937;"""";O
4423;2937;описательный;O
4424;2937;"""";O
4425;2937;<;O
4426;2937;позднелатин;O
4427;2937;.;O
4428;2937;descriptivus;O
4429;2937;<;O
4430;2937;descript;O
4431;2937;-;O
4432;2937;"""";O
4433;2937;записанный;O
4434;2937;"""";O
4435;2937;);O
4436;2937;—;O
4437;2937;направление;B-DEF
4438;2937;американской;I-DEF
4439;2937;лингвистики;I-DEF
4440;2937;1920—1950-х;I-DEF
4441;2937;годов;I-DEF
4442;2937;.;O
4443;2961;Типология;B-TERM
4444;2961;—;O
4445;2961;раздел;B-DEF
4446;2961;лингвистики;I-DEF
4447;2961;,;I-DEF
4448;2961;занимающийся;I-DEF
4449;2961;выяснением;I-DEF
4450;2961;наиболее;I-DEF
4451;2961;общих;I-DEF
4452;2961;закономерностей;I-DEF
4453;2961;различных;I-DEF
4454;2961;языков;I-DEF
4455;2961;,;I-DEF
4456;2961;не;I-DEF
4457;2961;обязательно;I-DEF
4458;2961;связанных;I-DEF
4459;2961;между;I-DEF
4460;2961;собой;I-DEF
4461;2961;общим;I-DEF
4462;2961;происхождением;I-DEF
4463;2961;или;I-DEF
4464;2961;взаимным;I-DEF
4465;2961;влиянием;I-DEF
4466;2961;.;O
4467;3078;Предика́т;B-TERM
4468;3078;(;O
4469;3078;лат;O
4470;3078;.;O
4471;3078;praedicatum;O
4472;3078;«;O
4473;3078;сказанное;O
4474;3078;»;O
4475;3078;);O
4476;3078;в;O
4477;3078;логике;O
4478;3078;и;O
4479;3078;лингвистике;O
4480;3078;—;O
4481;3078;сказуемое;B-DEF
4482;3078;суждения;I-DEF
4483;3078;,;I-DEF
4484;3078;то;I-DEF
4485;3078;,;I-DEF
4486;3078;что;I-DEF
4487;3078;высказывается;I-DEF
4488;3078;(;I-DEF
4489;3078;утверждается;I-DEF
4490;3078;или;I-DEF
4491;3078;отрицается;I-DEF
4492;3078;);I-DEF
4493;3078;о;I-DEF
4494;3078;субъекте;I-DEF
4495;3078;.;O
4496;3099;Аббревиату́ра;B-TERM
4497;3099;—;O
4498;3099;слово;B-DEF
4499;3099;,;I-DEF
4500;3099;образованное;I-DEF
4501;3099;сокращением;I-DEF
4502;3099;слова;I-DEF
4503;3099;или;I-DEF
4504;3099;словосочетания;I-DEF
4505;3099;и;I-DEF
4506;3099;читаемое;I-DEF
4507;3099;по;I-DEF
4508;3099;алфавитному;I-DEF
4509;3099;названию;I-DEF
4510;3099;начальных;I-DEF
4511;3099;букв;I-DEF
4512;3099;или;I-DEF
4513;3099;по;I-DEF
4514;3099;начальным;I-DEF
4515;3099;звукам;I-DEF
4516;3099;слов;I-DEF
4517;3099;,;I-DEF
4518;3099;входящих;I-DEF
4519;3099;в;I-DEF
4520;3099;него;I-DEF
4521;3099;.;O
4522;3186;Койне́;B-TERM
4523;3186;(;O
4524;3186;произносится;O
4525;3186;койнэ́;O
4526;3186;или;O
4527;3186;кайнэ́;O
4528;3186;,;O
4529;3186;неизменяемое;O
4530;3186;,;O
4531;3186;средний;O
4532;3186;род;O
4533;3186;";";O
4534;3186;от;O
4535;3186;греч;O
4536;3186;.;O
4537;3186;κοινὴ;O
4538;3186;διάλεκτος;O
4539;3186;«;O
4540;3186;общий;O
4541;3186;язык;O
4542;3186;»;O
4543;3186;);O
4544;3186;—;O
4545;3186;функциональный;B-DEF
4546;3186;тип;I-DEF
4547;3186;языка;I-DEF
4548;3186;,;I-DEF
4549;3186;используемый;I-DEF
4550;3186;в;I-DEF
4551;3186;качестве;I-DEF
4552;3186;основного;I-DEF
4553;3186;средства;I-DEF
4554;3186;повседневного;I-DEF
4555;3186;общения;I-DEF
4556;3186;с;I-DEF
4557;3186;широким;I-DEF
4558;3186;диапазоном;I-DEF
4559;3186;коммуникативных;I-DEF
4560;3186;сфер;I-DEF
4561;3186;в;I-DEF
4562;3186;условиях;I-DEF
4563;3186;регулярных;I-DEF
4564;3186;социальных;I-DEF
4565;3186;контактов;I-DEF
4566;3186;между;I-DEF
4567;3186;носителями;I-DEF
4568;3186;разных;I-DEF
4569;3186;диалектов;I-DEF
4570;3186;(;I-DEF
4571;3186;этнолектов;I-DEF
4572;3186;);I-DEF
4573;3186;или;I-DEF
4574;3186;языков;I-DEF
4575;3186;.;O
4576;3201;Контрасти́вная;B-TERM
4577;3201;лингви́стика;I-TERM
4578;3201;(;O
4579;3201;конфронтати́вная;O
4580;3201;,;O
4581;3201;сопостави́тельная;O
4582;3201;лингвистика;O
4583;3201;);O
4584;3201;—;O
4585;3201;направление;B-DEF
4586;3201;в;I-DEF
4587;3201;общем;I-DEF
4588;3201;языкознании;I-DEF
4589;3201;,;I-DEF
4590;3201;задачей;I-DEF
4591;3201;которого;I-DEF
4592;3201;является;I-DEF
4593;3201;сопоставительное;I-DEF
4594;3201;изучение;I-DEF
4595;3201;нескольких;I-DEF
4596;3201;(;I-DEF
4597;3201;обычно;I-DEF
4598;3201;двух;I-DEF
4599;3201;);I-DEF
4600;3201;языков;I-DEF
4601;3201;для;I-DEF
4602;3201;выявления;I-DEF
4603;3201;их;I-DEF
4604;3201;сходств;I-DEF
4605;3201;и;I-DEF
4606;3201;различий;I-DEF
4607;3201;на;I-DEF
4608;3201;всех;I-DEF
4609;3201;языковых;I-DEF
4610;3201;уровнях;I-DEF
4611;3201;.;O
4612;3219;Вале́нтность;B-TERM
4613;3219;(;O
4614;3219;от;O
4615;3219;лат;O
4616;3219;.;O
4617;3219;valentia;O
4618;3219;/;O
4619;3219;valens;O
4620;3219;(;O
4621;3219;род;O
4622;3219;.;O
4623;3219;п;O
4624;3219;.;O
4625;3219;valentis;O
4626;3219;);O
4627;3219;—;O
4628;3219;«;O
4629;3219;имеющий;O
4630;3219;силу;O
4631;3219;»;O
4632;3219;);O
4633;3219;в;O
4634;3219;синтаксисе;O
4635;3219;—;O
4636;3219;способность;B-DEF
4637;3219;слова;I-DEF
4638;3219;образовывать;I-DEF
4639;3219;синтаксические;I-DEF
4640;3219;связи;I-DEF
4641;3219;с;I-DEF
4642;3219;другими;I-DEF
4643;3219;элементами;I-DEF
4644;3219;,;I-DEF
4645;3219;например;I-DEF
4646;3219;,;I-DEF
4647;3219;валентности;I-DEF
4648;3219;глагола;I-DEF
4649;3219;дать;I-DEF
4650;3219;определяют;I-DEF
4651;3219;способность;I-DEF
4652;3219;сочетаться;I-DEF
4653;3219;с;I-DEF
4654;3219;подлежащим;I-DEF
4655;3219;,;I-DEF
4656;3219;прямым;I-DEF
4657;3219;дополнением;I-DEF
4658;3219;,;I-DEF
4659;3219;косвенным;I-DEF
4660;3219;дополнением;I-DEF
4661;3219;:;I-DEF
4662;3219;Я;I-DEF
4663;3219;даю;I-DEF
4664;3219;ему;I-DEF
4665;3219;книгу;I-DEF
4666;3219;.;O
4667;3237;Фразеологизм;B-TERM
4668;3237;(;O
4669;3237;идиома;O
4670;3237;);O
4671;3237;—;O
4672;3237;свойственное;B-DEF
4673;3237;определённому;I-DEF
4674;3237;языку;I-DEF
4675;3237;устойчивое;I-DEF
4676;3237;словосочетание;I-DEF
4677;3237;,;I-DEF
4678;3237;смысл;I-DEF
4679;3237;которого;I-DEF
4680;3237;не;I-DEF
4681;3237;определяется;I-DEF
4682;3237;значением;I-DEF
4683;3237;отдельно;I-DEF
4684;3237;взятых;I-DEF
4685;3237;слов;I-DEF
4686;3237;,;I-DEF
4687;3237;входящих;I-DEF
4688;3237;в;I-DEF
4689;3237;его;I-DEF
4690;3237;состав;I-DEF
4691;3237;.;O
4692;3289;Квантитати́вная;B-TERM
4693;3289;лингви́стика;I-TERM
4694;3289;(;O
4695;3289;англ;O
4696;3289;.;O
4697;3289;quantitative;O
4698;3289;linguistics;O
4699;3289;);O
4700;3289;—;O
4701;3289;раздел;B-DEF
4702;3289;общей;I-DEF
4703;3289;лингвистики;I-DEF
4704;3289;и;I-DEF
4705;3289;,;I-DEF
4706;3289;в;I-DEF
4707;3289;частности;I-DEF
4708;3289;,;I-DEF
4709;3289;математической;I-DEF
4710;3289;лингвистики;I-DEF
4711;3289;.;O
4712;3352;Осно́ва;B-TERM
4713;3352;—;O
4714;3352;неизменяемая;B-DEF
4715;3352;часть;I-DEF
4716;3352;слова;I-DEF
4717;3352;,;I-DEF
4718;3352;которая;I-DEF
4719;3352;выражает;I-DEF
4720;3352;его;I-DEF
4721;3352;лексическое;I-DEF
4722;3352;значение;I-DEF
4723;3352;.;O
4724;3367;Стили́стика;B-TERM
4725;3367;—;O
4726;3367;филологическая;B-DEF
4727;3367;дисциплина;I-DEF
4728;3367;,;I-DEF
4729;3367;раздел;I-DEF
4730;3367;языкознания;I-DEF
4731;3367;,;I-DEF
4732;3367;изучающая;I-DEF
4733;3367;неодинаковые;I-DEF
4734;3367;для;I-DEF
4735;3367;разных;I-DEF
4736;3367;условий;I-DEF
4737;3367;языкового;I-DEF
4738;3367;общения;I-DEF
4739;3367;принципы;I-DEF
4740;3367;выбора;I-DEF
4741;3367;и;I-DEF
4742;3367;способы;I-DEF
4743;3367;организации;I-DEF
4744;3367;языковых;I-DEF
4745;3367;единиц;I-DEF
4746;3367;в;I-DEF
4747;3367;единое;I-DEF
4748;3367;смысловое;I-DEF
4749;3367;и;I-DEF
4750;3367;композиционное;I-DEF
4751;3367;целое;I-DEF
4752;3367;(;I-DEF
4753;3367;текст;I-DEF
4754;3367;);I-DEF
4755;3367;,;I-DEF
4756;3367;а;I-DEF
4757;3367;также;I-DEF
4758;3367;определяемые;I-DEF
4759;3367;различиями;I-DEF
4760;3367;в;I-DEF
4761;3367;этих;I-DEF
4762;3367;принципах;I-DEF
4763;3367;и;I-DEF
4764;3367;способах;I-DEF
4765;3367;разновидности;I-DEF
4766;3367;употребления;I-DEF
4767;3367;языка;I-DEF
4768;3367;(;I-DEF
4769;3367;стили;I-DEF
4770;3367;);I-DEF
4771;3367;и;I-DEF
4772;3367;их;I-DEF
4773;3367;систему;I-DEF
4774;3367;.;O
4775;3391;Лицо́;B-TERM
4776;3391;—;O
4777;3391;грамматическая;B-DEF
4778;3391;категория;I-DEF
4779;3391;,;I-DEF
4780;3391;выражающая;I-DEF
4781;3391;отношения;I-DEF
4782;3391;участников;I-DEF
4783;3391;описываемой;I-DEF
4784;3391;ситуации;I-DEF
4785;3391;и;I-DEF
4786;3391;участников;I-DEF
4787;3391;речевого;I-DEF
4788;3391;акта;I-DEF
4789;3391;(;I-DEF
4790;3391;говорящего;I-DEF
4791;3391;и;I-DEF
4792;3391;слушающего;I-DEF
4793;3391;);I-DEF
4794;3391;.;O
4795;3410;Примыка́ние;B-TERM
4796;3410;—;O
4797;3410;одна;B-DEF
4798;3410;из;I-DEF
4799;3410;разновидностей;I-DEF
4800;3410;подчинительной;I-DEF
4801;3410;синтаксической;I-DEF
4802;3410;связи;I-DEF
4803;3410;(;I-DEF
4804;3410;наряду;I-DEF
4805;3410;с;I-DEF
4806;3410;согласованием;I-DEF
4807;3410;и;I-DEF
4808;3410;управлением;I-DEF
4809;3410;);I-DEF
4810;3410;,;I-DEF
4811;3410;не;I-DEF
4812;3410;проявляющаяся;I-DEF
4813;3410;в;I-DEF
4814;3410;обусловливании;I-DEF
4815;3410;главным;I-DEF
4816;3410;словом;I-DEF
4817;3410;определённой;I-DEF
4818;3410;формы;I-DEF
4819;3410;зависимого;I-DEF
4820;3410;,;I-DEF
4821;3410;поскольку;I-DEF
4822;3410;зависимый;I-DEF
4823;3410;элемент;I-DEF
4824;3410;неизменяем;I-DEF
4825;3410;,;I-DEF
4826;3410;и;I-DEF
4827;3410;выражаемая;I-DEF
4828;3410;лишь;I-DEF
4829;3410;порядком;I-DEF
4830;3410;слов;I-DEF
4831;3410;и;I-DEF
4832;3410;интонацией;I-DEF
4833;3410;.;O
4834;3425;Синтети́ческие;B-TERM
4835;3425;языки́;I-TERM
4836;3425;—;O
4837;3425;типологический;B-DEF
4838;3425;класс;I-DEF
4839;3425;языков;I-DEF
4840;3425;,;I-DEF
4841;3425;в;I-DEF
4842;3425;которых;I-DEF
4843;3425;преобладают;I-DEF
4844;3425;синтетические;I-DEF
4845;3425;формы;I-DEF
4846;3425;(;I-DEF
4847;3425;флексия;I-DEF
4848;3425;или;I-DEF
4849;3425;агглютинация;I-DEF
4850;3425;);I-DEF
4851;3425;выражения;I-DEF
4852;3425;синтаксических;I-DEF
4853;3425;отношений;I-DEF
4854;3425;в;I-DEF
4855;3425;предложении;I-DEF
4856;3425;.;O
4857;3437;Лаку́на;B-TERM
4858;3437;(;O
4859;3437;в;O
4860;3437;широком;O
4861;3437;смысле;O
4862;3437;);O
4863;3437;—;O
4864;3437;национально-специфический;B-DEF
4865;3437;элемент;I-DEF
4866;3437;культуры;I-DEF
4867;3437;,;I-DEF
4868;3437;нашедший;I-DEF
4869;3437;соответствующее;I-DEF
4870;3437;отражение;I-DEF
4871;3437;в;I-DEF
4872;3437;языке;I-DEF
4873;3437;и;I-DEF
4874;3437;речи;I-DEF
4875;3437;носителей;I-DEF
4876;3437;этой;I-DEF
